Source,Station,Latitude,Longitude,Year,Date,Datetime,SampleID,TowType,AmphipodCode,Tide,BottomDepth,Chl,Secchi,Temperature,Turbidity,Microcystis,pH,DO,SalSurf,SalBott,SizeClass,Volume,Phylum,Class,Order,Family,Genus,Species,Taxname,Lifestage,Taxlifestage,CPUE,Undersampled
DOP,22-11-SMM-03,38.176066,-122.011993,2021,2021-10-13,2021-10-13 11:21:00,DOP 22-11-SMM-03 2021-10-13 ICF4125,Surface,NA,NA,5.8521600000000005,2.81,50,16.5,11.13,1,7.5,7.94,10.81062445537708,NA,Macro,58.90691843,Arthropoda,Malacostraca,Amphipoda,Crangonycitidae,Crangonyx,NA,Crangonyx_UnID,Adult,Crangonyx_UnID Adult,0,FALSE
DOP,22-11-SMM-03,38.176066,-122.011993,2021,2021-10-13,2021-10-13 11:21:00,DOP 22-11-SMM-03 2021-10-13 ICF4125,Surface,NA,NA,5.8521600000000005,2.81,50,16.5,11.13,1,7.5,7.94,10.81062445537708,NA,Macro,58.90691843,Arthropoda,Malacostraca,Mysida,Mysidae,Deltamysis,holmquistae,Deltamysis holmquistae,Adult,Deltamysis holmquistae Adult,0,FALSE
DOP,22-11-SMM-03,38.176066,-122.011993,2021,2021-10-13,2021-10-13 11:21:00,DOP 22-11-SMM-03 2021-10-13 ICF4125,Surface,NA,NA,5.8521600000000005,2.81,50,16.5,11.13,1,7.5,7.94,10.81062445537708,NA,Macro,58.90691843,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,NA,Gammarus_UnID,Adult,Gammarus_UnID Adult,0,FALSE
DOP,22-11-SMM-03,38.176066,-122.011993,2021,2021-10-13,2021-10-13 11:21:00,DOP 22-11-SMM-03 2021-10-13 ICF4125,Surface,NA,NA,5.8521600000000005,2.81,50,16.5,11.13,1,7.5,7.94,10.81062445537708,NA,Macro,58.90691843,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,Hyalella,NA,Hyalella_UnID,Adult,Hyalella_UnID Adult,0,FALSE
DOP,22-11-SMM-03,38.176066,-122.011993,2021,2021-10-13,2021-10-13 11:21:00,DOP 22-11-SMM-03 2021-10-13 ICF4125,Surface,NA,NA,5.8521600000000005,2.81,50,16.5,11.13,1,7.5,7.94,10.81062445537708,NA,Macro,58.90691843,Arthropoda,Malacostraca,Mysida,Mysidae,Hyperacanthomysis,longirostris,Hyperacanthomysis longirostris,Adult,Hyperacanthomysis longirostris Adult,0,FALSE
DOP,22-11-SMM-03,38.176066,-122.011993,2021,2021-10-13,2021-10-13 11:21:00,DOP 22-11-SMM-03 2021-10-13 ICF4125,Surface,NA,NA,5.8521600000000005,2.81,50,16.5,11.13,1,7.5,7.94,10.81062445537708,NA,Macro,58.90691843,Arthropoda,Malacostraca,Mysida,NA,NA,NA,Mysida_UnID,Adult,Mysida_UnID Adult,0,FALSE
DOP,22-11-SMM-03,38.176066,-122.011993,2021,2021-10-13,2021-10-13 11:21:00,DOP 22-11-SMM-03 2021-10-13 ICF4125,Surface,NA,NA,5.8521600000000005,2.81,50,16.5,11.13,1,7.5,7.94,10.81062445537708,NA,Macro,58.90691843,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,kadiakensis,Neomysis kadiakensis,Adult,Neomysis kadiakensis Adult,0,FALSE
DOP,22-11-SMM-03,38.176066,-122.011993,2021,2021-10-13,2021-10-13 11:21:00,DOP 22-11-SMM-03 2021-10-13 ICF4125,Surface,NA,NA,5.8521600000000005,2.81,50,16.5,11.13,1,7.5,7.94,10.81062445537708,NA,Macro,58.90691843,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,mercedis,Neomysis mercedis,Adult,Neomysis mercedis Adult,0,FALSE
DOP,22-11-SMM-03,38.176066,-122.011993,2021,2021-10-13,2021-10-13 11:21:00,DOP 22-11-SMM-03 2021-10-13 ICF4125,Surface,NA,NA,5.8521600000000005,2.81,50,16.5,11.13,1,7.5,7.94,10.81062445537708,NA,Macro,58.90691843,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,Orientomysis aspera,Orientomysis aspera,Adult,Orientomysis aspera Adult,0,FALSE
DOP,22-11-SMM-03,38.176066,-122.011993,2021,2021-10-13,2021-10-13 11:21:00,DOP 22-11-SMM-03 2021-10-13 ICF4125,Surface,NA,NA,5.8521600000000005,2.81,50,16.5,11.13,1,7.5,7.94,10.81062445537708,NA,Macro,58.90691843,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,hwanhaiensis,Orientomysis hwanhaiensis,Adult,Orientomysis hwanhaiensis Adult,0,FALSE
DOP,22-11-SMM-03,38.176066,-122.011993,2021,2021-10-13,2021-10-13 11:21:00,DOP 22-11-SMM-03 2021-10-13 ICF4125,Surface,NA,NA,5.8521600000000005,2.81,50,16.5,11.13,1,7.5,7.94,10.81062445537708,NA,Macro,58.90691843,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Sinocorophium,alienense,Sinocorophium alienense,Adult,Sinocorophium alienense Adult,0,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Mysida,Mysidae,Alienacanthomysis,macropsis,Alienacanthomysis macropsis,Adult,Alienacanthomysis macropsis Adult,0,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,spinicorne,Americorophium spinicorne,Adult,Americorophium spinicorne Adult,0,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,stimpsoni,Americorophium stimpsoni,Adult,Americorophium stimpsoni Adult,0,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,Amphipoda_UnID,Adult,Amphipoda_UnID Adult,0,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Amphipoda,Corophiidae,NA,NA,Corophiidae_UnID,Adult,Corophiidae_UnID Adult,0,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Amphipoda,Crangonycitidae,Crangonyx,NA,Crangonyx_UnID,Adult,Crangonyx_UnID Adult,0,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Mysida,Mysidae,Deltamysis,holmquistae,Deltamysis holmquistae,Adult,Deltamysis holmquistae Adult,0,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,NA,Gammarus_UnID,Adult,Gammarus_UnID Adult,0,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,Hyalella,NA,Hyalella_UnID,Adult,Hyalella_UnID Adult,0,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Mysida,Mysidae,Hyperacanthomysis,longirostris,Hyperacanthomysis longirostris,Adult,Hyperacanthomysis longirostris Adult,170.559189,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Mysida,NA,NA,NA,Mysida_UnID,Adult,Mysida_UnID Adult,0,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,kadiakensis,Neomysis kadiakensis,Adult,Neomysis kadiakensis Adult,0,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,mercedis,Neomysis mercedis,Adult,Neomysis mercedis Adult,0,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,Orientomysis aspera,Orientomysis aspera,Adult,Orientomysis aspera Adult,0,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,hwanhaiensis,Orientomysis hwanhaiensis,Adult,Orientomysis hwanhaiensis Adult,0,FALSE
DOP,20-04-LSC-02,38.414908,-121.610996,2019,2019-08-19,2019-08-19 08:35:00,DOP 20-04-LSC-02 2019-08-19 ICF1329,Bottom,NA,NA,12.00912,NA,NA,NA,NA,NA,NA,NA,NA,0.2751254179613242,Macro,58.9121,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Sinocorophium,alienense,Sinocorophium alienense,Adult,Sinocorophium alienense Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Mysida,Mysidae,Alienacanthomysis,macropsis,Alienacanthomysis macropsis,Adult,Alienacanthomysis macropsis Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,spinicorne,Americorophium spinicorne,Adult,Americorophium spinicorne Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,stimpsoni,Americorophium stimpsoni,Adult,Americorophium stimpsoni Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,Amphipoda_UnID,Adult,Amphipoda_UnID Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Amphipoda,Corophiidae,NA,NA,Corophiidae_UnID,Adult,Corophiidae_UnID Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Amphipoda,Crangonycitidae,Crangonyx,NA,Crangonyx_UnID,Adult,Crangonyx_UnID Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Mysida,Mysidae,Deltamysis,holmquistae,Deltamysis holmquistae,Adult,Deltamysis holmquistae Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,NA,Gammarus_UnID,Adult,Gammarus_UnID Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,Hyalella,NA,Hyalella_UnID,Adult,Hyalella_UnID Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Mysida,Mysidae,Hyperacanthomysis,longirostris,Hyperacanthomysis longirostris,Adult,Hyperacanthomysis longirostris Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Mysida,NA,NA,NA,Mysida_UnID,Adult,Mysida_UnID Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,kadiakensis,Neomysis kadiakensis,Adult,Neomysis kadiakensis Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,mercedis,Neomysis mercedis,Adult,Neomysis mercedis Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,Orientomysis aspera,Orientomysis aspera,Adult,Orientomysis aspera Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,hwanhaiensis,Orientomysis hwanhaiensis,Adult,Orientomysis hwanhaiensis Adult,0,FALSE
DOP,20-11-CSS-03,38.249967,-121.718371,2019,2019-10-09,2019-10-09 08:10:00,DOP 20-11-CSS-03 2019-10-09 ICF1565,Surface,NA,NA,5.9436,1.89,167,18,2.07,1,8.1,9.15,0.08981195903159346,NA,Macro,58.92268903,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Sinocorophium,alienense,Sinocorophium alienense,Adult,Sinocorophium alienense Adult,0,FALSE
DOP,21-13-SBM-01,38.068405,-121.981855,2020,2020-10-19,2020-10-19 09:59:00,DOP 21-13-SBM-01 2020-10-19 ICF2853,Surface,NA,NA,5.7912,2.48,70,19.9,9.02,2,7.8,7.47,12.181687047803093,NA,Macro,58.92274795,Arthropoda,Malacostraca,Mysida,Mysidae,Alienacanthomysis,macropsis,Alienacanthomysis macropsis,Adult,Alienacanthomysis macropsis Adult,0,FALSE
DOP,21-13-SBM-01,38.068405,-121.981855,2020,2020-10-19,2020-10-19 09:59:00,DOP 21-13-SBM-01 2020-10-19 ICF2853,Surface,NA,NA,5.7912,2.48,70,19.9,9.02,2,7.8,7.47,12.181687047803093,NA,Macro,58.92274795,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,spinicorne,Americorophium spinicorne,Adult,Americorophium spinicorne Adult,0,FALSE
DOP,21-13-SBM-01,38.068405,-121.981855,2020,2020-10-19,2020-10-19 09:59:00,DOP 21-13-SBM-01 2020-10-19 ICF2853,Surface,NA,NA,5.7912,2.48,70,19.9,9.02,2,7.8,7.47,12.181687047803093,NA,Macro,58.92274795,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,stimpsoni,Americorophium stimpsoni,Adult,Americorophium stimpsoni Adult,0,FALSE
DOP,21-13-SBM-01,38.068405,-121.981855,2020,2020-10-19,2020-10-19 09:59:00,DOP 21-13-SBM-01 2020-10-19 ICF2853,Surface,NA,NA,5.7912,2.48,70,19.9,9.02,2,7.8,7.47,12.181687047803093,NA,Macro,58.92274795,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,Amphipoda_UnID,Adult,Amphipoda_UnID Adult,0,FALSE
DOP,21-13-SBM-01,38.068405,-121.981855,2020,2020-10-19,2020-10-19 09:59:00,DOP 21-13-SBM-01 2020-10-19 ICF2853,Surface,NA,NA,5.7912,2.48,70,19.9,9.02,2,7.8,7.47,12.181687047803093,NA,Macro,58.92274795,Arthropoda,Malacostraca,Amphipoda,Corophiidae,NA,NA,Corophiidae_UnID,Adult,Corophiidae_UnID Adult,0,FALSE
DOP,21-13-SBM-01,38.068405,-121.981855,2020,2020-10-19,2020-10-19 09:59:00,DOP 21-13-SBM-01 2020-10-19 ICF2853,Surface,NA,NA,5.7912,2.48,70,19.9,9.02,2,7.8,7.47,12.181687047803093,NA,Macro,58.92274795,Arthropoda,Malacostraca,Amphipoda,Crangonycitidae,Crangonyx,NA,Crangonyx_UnID,Adult,Crangonyx_UnID Adult,0,FALSE
DOP,21-13-SBM-01,38.068405,-121.981855,2020,2020-10-19,2020-10-19 09:59:00,DOP 21-13-SBM-01 2020-10-19 ICF2853,Surface,NA,NA,5.7912,2.48,70,19.9,9.02,2,7.8,7.47,12.181687047803093,NA,Macro,58.92274795,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,NA,Gammarus_UnID,Adult,Gammarus_UnID Adult,0,FALSE
DOP,21-13-SBM-01,38.068405,-121.981855,2020,2020-10-19,2020-10-19 09:59:00,DOP 21-13-SBM-01 2020-10-19 ICF2853,Surface,NA,NA,5.7912,2.48,70,19.9,9.02,2,7.8,7.47,12.181687047803093,NA,Macro,58.92274795,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,Hyalella,NA,Hyalella_UnID,Adult,Hyalella_UnID Adult,0,FALSE
DOP,21-13-SBM-01,38.068405,-121.981855,2020,2020-10-19,2020-10-19 09:59:00,DOP 21-13-SBM-01 2020-10-19 ICF2853,Surface,NA,NA,5.7912,2.48,70,19.9,9.02,2,7.8,7.47,12.181687047803093,NA,Macro,58.92274795,Arthropoda,Malacostraca,Mysida,Mysidae,Hyperacanthomysis,longirostris,Hyperacanthomysis longirostris,Adult,Hyperacanthomysis longirostris Adult,0,FALSE
DOP,21-13-SBM-01,38.068405,-121.981855,2020,2020-10-19,2020-10-19 09:59:00,DOP 21-13-SBM-01 2020-10-19 ICF2853,Surface,NA,NA,5.7912,2.48,70,19.9,9.02,2,7.8,7.47,12.181687047803093,NA,Macro,58.92274795,Arthropoda,Malacostraca,Mysida,NA,NA,NA,Mysida_UnID,Adult,Mysida_UnID Adult,0,FALSE
DOP,21-13-SBM-01,38.068405,-121.981855,2020,2020-10-19,2020-10-19 09:59:00,DOP 21-13-SBM-01 2020-10-19 ICF2853,Surface,NA,NA,5.7912,2.48,70,19.9,9.02,2,7.8,7.47,12.181687047803093,NA,Macro,58.92274795,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,kadiakensis,Neomysis kadiakensis,Adult,Neomysis kadiakensis Adult,0,FALSE
DOP,21-13-SBM-01,38.068405,-121.981855,2020,2020-10-19,2020-10-19 09:59:00,DOP 21-13-SBM-01 2020-10-19 ICF2853,Surface,NA,NA,5.7912,2.48,70,19.9,9.02,2,7.8,7.47,12.181687047803093,NA,Macro,58.92274795,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,mercedis,Neomysis mercedis,Adult,Neomysis mercedis Adult,0,FALSE
DOP,21-13-SBM-01,38.068405,-121.981855,2020,2020-10-19,2020-10-19 09:59:00,DOP 21-13-SBM-01 2020-10-19 ICF2853,Surface,NA,NA,5.7912,2.48,70,19.9,9.02,2,7.8,7.47,12.181687047803093,NA,Macro,58.92274795,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,Orientomysis aspera,Orientomysis aspera,Adult,Orientomysis aspera Adult,0,FALSE
DOP,21-13-SBM-01,38.068405,-121.981855,2020,2020-10-19,2020-10-19 09:59:00,DOP 21-13-SBM-01 2020-10-19 ICF2853,Surface,NA,NA,5.7912,2.48,70,19.9,9.02,2,7.8,7.47,12.181687047803093,NA,Macro,58.92274795,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,hwanhaiensis,Orientomysis hwanhaiensis,Adult,Orientomysis hwanhaiensis Adult,0,FALSE
DOP,21-13-SBM-01,38.068405,-121.981855,2020,2020-10-19,2020-10-19 09:59:00,DOP 21-13-SBM-01 2020-10-19 ICF2853,Surface,NA,NA,5.7912,2.48,70,19.9,9.02,2,7.8,7.47,12.181687047803093,NA,Macro,58.92274795,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Sinocorophium,alienense,Sinocorophium alienense,Adult,Sinocorophium alienense Adult,0,FALSE
DOP,19-42-CSS-01,38.299821,-121.658908,2019,2019-05-13,2019-05-13 09:50:00,DOP 19-42-CSS-01 2019-05-13 ICF865,Bottom,NA,NA,6.126480000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.25525119415284053,Macro,58.9438,Arthropoda,Malacostraca,Mysida,Mysidae,Alienacanthomysis,macropsis,Alienacanthomysis macropsis,Adult,Alienacanthomysis macropsis Adult,0,FALSE
DOP,19-42-CSS-01,38.299821,-121.658908,2019,2019-05-13,2019-05-13 09:50:00,DOP 19-42-CSS-01 2019-05-13 ICF865,Bottom,NA,NA,6.126480000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.25525119415284053,Macro,58.9438,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,spinicorne,Americorophium spinicorne,Adult,Americorophium spinicorne Adult,0.118757189,FALSE
DOP,19-42-CSS-01,38.299821,-121.658908,2019,2019-05-13,2019-05-13 09:50:00,DOP 19-42-CSS-01 2019-05-13 ICF865,Bottom,NA,NA,6.126480000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.25525119415284053,Macro,58.9438,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,stimpsoni,Americorophium stimpsoni,Adult,Americorophium stimpsoni Adult,0,FALSE
DOP,19-42-CSS-01,38.299821,-121.658908,2019,2019-05-13,2019-05-13 09:50:00,DOP 19-42-CSS-01 2019-05-13 ICF865,Bottom,NA,NA,6.126480000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.25525119415284053,Macro,58.9438,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,Amphipoda_UnID,Adult,Amphipoda_UnID Adult,0,FALSE
DOP,19-42-CSS-01,38.299821,-121.658908,2019,2019-05-13,2019-05-13 09:50:00,DOP 19-42-CSS-01 2019-05-13 ICF865,Bottom,NA,NA,6.126480000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.25525119415284053,Macro,58.9438,Arthropoda,Malacostraca,Amphipoda,Corophiidae,NA,NA,Corophiidae_UnID,Adult,Corophiidae_UnID Adult,0,FALSE
DOP,19-42-CSS-01,38.299821,-121.658908,2019,2019-05-13,2019-05-13 09:50:00,DOP 19-42-CSS-01 2019-05-13 ICF865,Bottom,NA,NA,6.126480000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.25525119415284053,Macro,58.9438,Arthropoda,Malacostraca,Amphipoda,Crangonycitidae,Crangonyx,NA,Crangonyx_UnID,Adult,Crangonyx_UnID Adult,0.016965313,FALSE
DOP,19-42-CSS-01,38.299821,-121.658908,2019,2019-05-13,2019-05-13 09:50:00,DOP 19-42-CSS-01 2019-05-13 ICF865,Bottom,NA,NA,6.126480000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.25525119415284053,Macro,58.9438,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,NA,Gammarus_UnID,Adult,Gammarus_UnID Adult,0,FALSE
